,Junction,Date,Hour,Vehicles,hour_of_the_day,day_of_the_week,month,PreviousHourVehicles,IsWeekend
46514,4,2017-05-25,2,-0.9538062738029901,2,1,4,-0.9538062738029901,False
46515,4,2017-05-25,3,-1.001999400444729,3,1,4,-0.9538062738029901,False
46516,4,2017-05-25,4,-0.9056131471612512,4,1,4,-1.001999400444729,False
46517,4,2017-05-25,5,-1.001999400444729,5,1,4,-0.9056131471612512,False
46518,4,2017-05-25,6,-0.8092268938777732,6,1,4,-1.001999400444729,False
46519,4,2017-05-25,7,-0.9538062738029901,7,1,4,-0.8092268938777732,False
46520,4,2017-05-25,8,-0.7610337672360342,8,1,4,-0.9538062738029901,False
46521,4,2017-05-25,9,-0.8574200205195122,9,1,4,-0.7610337672360342,False
46522,4,2017-05-25,10,-0.6164543873108174,10,1,4,-0.8574200205195122,False
46523,4,2017-05-25,11,-0.5682612606690783,11,1,4,-0.6164543873108174,False
46524,4,2017-05-25,12,-0.6646475139525563,12,1,4,-0.5682612606690783,False
46525,4,2017-05-25,13,-0.7610337672360342,13,1,4,-0.6646475139525563,False
46526,4,2017-05-25,14,-0.6646475139525563,14,1,4,-0.7610337672360342,False
46527,4,2017-05-25,15,-0.5200681340273394,15,1,4,-0.6646475139525563,False
46528,4,2017-05-25,16,-0.6164543873108174,16,1,4,-0.5200681340273394,False
46529,4,2017-05-25,17,-0.5682612606690783,17,1,4,-0.6164543873108174,False
46530,4,2017-05-25,18,-0.5682612606690783,18,1,4,-0.5682612606690783,False
46531,4,2017-05-25,19,-0.6646475139525563,19,1,4,-0.5682612606690783,False
46532,4,2017-05-25,20,-0.6164543873108174,20,1,4,-0.6646475139525563,False
46533,4,2017-05-25,21,-0.6164543873108174,21,1,4,-0.6164543873108174,False
46534,4,2017-05-25,22,-0.6646475139525563,22,1,4,-0.6164543873108174,False
46535,4,2017-05-25,23,-0.7610337672360342,23,1,4,-0.6646475139525563,False
46536,4,2017-05-26,0,-0.8574200205195122,0,2,4,-0.7610337672360342,False
46537,4,2017-05-26,1,-0.8574200205195122,1,2,4,-0.8574200205195122,False
46538,4,2017-05-26,2,-0.8092268938777732,2,2,4,-0.8574200205195122,False
46539,4,2017-05-26,3,-0.9056131471612512,3,2,4,-0.8092268938777732,False
46540,4,2017-05-26,4,-0.9538062738029901,4,2,4,-0.9056131471612512,False
46541,4,2017-05-26,5,-0.8574200205195122,5,2,4,-0.9538062738029901,False
46542,4,2017-05-26,6,-0.8092268938777732,6,2,4,-0.8574200205195122,False
46543,4,2017-05-26,7,-0.9056131471612512,7,2,4,-0.8092268938777732,False
46544,4,2017-05-26,8,-1.001999400444729,8,2,4,-0.9056131471612512,False
46545,4,2017-05-26,9,-0.9056131471612512,9,2,4,-1.001999400444729,False
46546,4,2017-05-26,10,-0.8092268938777732,10,2,4,-0.9056131471612512,False
46547,4,2017-05-26,11,-0.7610337672360342,11,2,4,-0.8092268938777732,False
46548,4,2017-05-26,12,-0.7610337672360342,12,2,4,-0.7610337672360342,False
46549,4,2017-05-26,13,-0.7610337672360342,13,2,4,-0.7610337672360342,False
46550,4,2017-05-26,14,-0.7128406405942953,14,2,4,-0.7610337672360342,False
46551,4,2017-05-26,15,-0.7610337672360342,15,2,4,-0.7128406405942953,False
46552,4,2017-05-26,16,-0.7128406405942953,16,2,4,-0.7610337672360342,False
46553,4,2017-05-26,17,-0.8092268938777732,17,2,4,-0.7128406405942953,False
46554,4,2017-05-26,18,-0.7128406405942953,18,2,4,-0.8092268938777732,False
46555,4,2017-05-26,19,-0.6646475139525563,19,2,4,-0.7128406405942953,False
46556,4,2017-05-26,20,-0.9538062738029901,20,2,4,-0.6646475139525563,False
46557,4,2017-05-26,21,-0.8574200205195122,21,2,4,-0.9538062738029901,False
46558,4,2017-05-26,22,-0.8092268938777732,22,2,4,-0.8574200205195122,False
46559,4,2017-05-26,23,-0.9056131471612512,23,2,4,-0.8092268938777732,False
46560,4,2017-05-27,0,-0.7128406405942953,0,3,4,-0.9056131471612512,False
46561,4,2017-05-27,1,-0.9056131471612512,1,3,4,-0.7128406405942953,False
46562,4,2017-05-27,2,-0.8092268938777732,2,3,4,-0.9056131471612512,False
46563,4,2017-05-27,3,-0.8092268938777732,3,3,4,-0.8092268938777732,False
46564,4,2017-05-27,4,-1.050192527086468,4,3,4,-0.8092268938777732,False
46565,4,2017-05-27,5,-0.8574200205195122,5,3,4,-1.050192527086468,False
46566,4,2017-05-27,6,-0.9538062738029901,6,3,4,-0.8574200205195122,False
46567,4,2017-05-27,7,-0.8574200205195122,7,3,4,-0.9538062738029901,False
46568,4,2017-05-27,8,-0.9056131471612512,8,3,4,-0.8574200205195122,False
46569,4,2017-05-27,9,-0.8092268938777732,9,3,4,-0.9056131471612512,False
46570,4,2017-05-27,10,-0.7610337672360342,10,3,4,-0.8092268938777732,False
46571,4,2017-05-27,11,-0.7610337672360342,11,3,4,-0.7610337672360342,False
46572,4,2017-05-27,12,-0.6164543873108174,12,3,4,-0.7610337672360342,False
46573,4,2017-05-27,13,-0.6646475139525563,13,3,4,-0.6164543873108174,False
46574,4,2017-05-27,14,-0.6646475139525563,14,3,4,-0.6646475139525563,False
46575,4,2017-05-27,15,-0.7610337672360342,15,3,4,-0.6646475139525563,False
46576,4,2017-05-27,16,-0.7610337672360342,16,3,4,-0.7610337672360342,False
46577,4,2017-05-27,17,-0.7128406405942953,17,3,4,-0.7610337672360342,False
46578,4,2017-05-27,18,-0.7128406405942953,18,3,4,-0.7128406405942953,False
46579,4,2017-05-27,19,-0.7610337672360342,19,3,4,-0.7128406405942953,False
46580,4,2017-05-27,20,-0.8092268938777732,20,3,4,-0.7610337672360342,False
46581,4,2017-05-27,21,-0.7610337672360342,21,3,4,-0.8092268938777732,False
46582,4,2017-05-27,22,-0.7128406405942953,22,3,4,-0.7610337672360342,False
46583,4,2017-05-27,23,-0.7610337672360342,23,3,4,-0.7128406405942953,False
46584,4,2017-05-28,0,-0.9056131471612512,0,4,4,-0.7610337672360342,False
46585,4,2017-05-28,1,-0.9056131471612512,1,4,4,-0.9056131471612512,False
46586,4,2017-05-28,2,-0.9056131471612512,2,4,4,-0.9056131471612512,False
46587,4,2017-05-28,3,-1.001999400444729,3,4,4,-0.9056131471612512,False
46588,4,2017-05-28,4,-0.9538062738029901,4,4,4,-1.001999400444729,False
46589,4,2017-05-28,5,-0.9538062738029901,5,4,4,-0.9538062738029901,False
46590,4,2017-05-28,6,-0.8574200205195122,6,4,4,-0.9538062738029901,False
46591,4,2017-05-28,7,-0.9538062738029901,7,4,4,-0.8574200205195122,False
46592,4,2017-05-28,8,-0.9538062738029901,8,4,4,-0.9538062738029901,False
46593,4,2017-05-28,9,-0.8574200205195122,9,4,4,-0.9538062738029901,False
46594,4,2017-05-28,10,-0.8092268938777732,10,4,4,-0.8574200205195122,False
46595,4,2017-05-28,11,-0.8092268938777732,11,4,4,-0.8092268938777732,False
46596,4,2017-05-28,12,-0.6646475139525563,12,4,4,-0.8092268938777732,False
46597,4,2017-05-28,13,-0.7610337672360342,13,4,4,-0.6646475139525563,False
46598,4,2017-05-28,14,-0.8574200205195122,14,4,4,-0.7610337672360342,False
46599,4,2017-05-28,15,-0.8092268938777732,15,4,4,-0.8574200205195122,False
46600,4,2017-05-28,16,-0.7128406405942953,16,4,4,-0.8092268938777732,False
46601,4,2017-05-28,17,-0.9056131471612512,17,4,4,-0.7128406405942953,False
46602,4,2017-05-28,18,-0.7610337672360342,18,4,4,-0.9056131471612512,False
46603,4,2017-05-28,19,-0.8092268938777732,19,4,4,-0.7610337672360342,False
46604,4,2017-05-28,20,-0.7610337672360342,20,4,4,-0.8092268938777732,False
46605,4,2017-05-28,21,-0.9056131471612512,21,4,4,-0.7610337672360342,False
46606,4,2017-05-28,22,-0.6646475139525563,22,4,4,-0.9056131471612512,False
46607,4,2017-05-28,23,-0.7610337672360342,23,4,4,-0.6646475139525563,False
46608,4,2017-05-29,0,-0.9056131471612512,0,5,4,-0.7610337672360342,False
46609,4,2017-05-29,1,-0.9056131471612512,1,5,4,-0.9056131471612512,False
46610,4,2017-05-29,2,-0.9538062738029901,2,5,4,-0.9056131471612512,False
46611,4,2017-05-29,3,-0.8574200205195122,3,5,4,-0.9538062738029901,False
46612,4,2017-05-29,4,-0.9056131471612512,4,5,4,-0.8574200205195122,False
46613,4,2017-05-29,5,-1.001999400444729,5,5,4,-0.9056131471612512,False
46614,4,2017-05-29,6,-0.8574200205195122,6,5,4,-1.001999400444729,False
46615,4,2017-05-29,7,-0.7610337672360342,7,5,4,-0.8574200205195122,False
46616,4,2017-05-29,8,-0.9538062738029901,8,5,4,-0.7610337672360342,False
46617,4,2017-05-29,9,-1.001999400444729,9,5,4,-0.9538062738029901,False
46618,4,2017-05-29,10,-0.8092268938777732,10,5,4,-1.001999400444729,False
46619,4,2017-05-29,11,-0.5200681340273394,11,5,4,-0.8092268938777732,False
46620,4,2017-05-29,12,-0.6164543873108174,12,5,4,-0.5200681340273394,False
46621,4,2017-05-29,13,-0.8092268938777732,13,5,4,-0.6164543873108174,False
46622,4,2017-05-29,14,-0.5682612606690783,14,5,4,-0.8092268938777732,False
46623,4,2017-05-29,15,-0.6164543873108174,15,5,4,-0.5682612606690783,False
46624,4,2017-05-29,16,-0.6646475139525563,16,5,4,-0.6164543873108174,False
46625,4,2017-05-29,17,-0.6164543873108174,17,5,4,-0.6646475139525563,False
46626,4,2017-05-29,18,-0.7128406405942953,18,5,4,-0.6164543873108174,False
46627,4,2017-05-29,19,-0.6164543873108174,19,5,4,-0.7128406405942953,False
46628,4,2017-05-29,20,-0.7128406405942953,20,5,4,-0.6164543873108174,False
46629,4,2017-05-29,21,-0.8574200205195122,21,5,4,-0.7128406405942953,False
46630,4,2017-05-29,22,-0.6646475139525563,22,5,4,-0.8574200205195122,False
46631,4,2017-05-29,23,-0.8574200205195122,23,5,4,-0.6646475139525563,False
46632,4,2017-05-30,0,-0.7610337672360342,0,6,4,-0.8574200205195122,True
46633,4,2017-05-30,1,-0.8574200205195122,1,6,4,-0.7610337672360342,True
46634,4,2017-05-30,2,-0.8574200205195122,2,6,4,-0.8574200205195122,True
46635,4,2017-05-30,3,-0.7128406405942953,3,6,4,-0.8574200205195122,True
46636,4,2017-05-30,4,-0.9056131471612512,4,6,4,-0.7128406405942953,True
46637,4,2017-05-30,5,-0.8092268938777732,5,6,4,-0.9056131471612512,True
46638,4,2017-05-30,6,-0.9538062738029901,6,6,4,-0.8092268938777732,True
46639,4,2017-05-30,7,-0.9056131471612512,7,6,4,-0.9538062738029901,True
46640,4,2017-05-30,8,-0.9056131471612512,8,6,4,-0.9056131471612512,True
46641,4,2017-05-30,9,-0.8092268938777732,9,6,4,-0.9056131471612512,True
46642,4,2017-05-30,10,-0.8574200205195122,10,6,4,-0.8092268938777732,True
46643,4,2017-05-30,11,-0.5682612606690783,11,6,4,-0.8574200205195122,True
46644,4,2017-05-30,12,-0.47187500738560045,12,6,4,-0.5682612606690783,True
46645,4,2017-05-30,13,-0.6164543873108174,13,6,4,-0.47187500738560045,True
46646,4,2017-05-30,14,-0.3754887541021225,14,6,4,-0.6164543873108174,True
46647,4,2017-05-30,15,-0.5200681340273394,15,6,4,-0.3754887541021225,True
46648,4,2017-05-30,16,-0.5200681340273394,16,6,4,-0.5200681340273394,True
46649,4,2017-05-30,17,-0.4236818807438615,17,6,4,-0.5200681340273394,True
46650,4,2017-05-30,18,-0.6164543873108174,18,6,4,-0.4236818807438615,True
46651,4,2017-05-30,19,-0.7128406405942953,19,6,4,-0.6164543873108174,True
46652,4,2017-05-30,20,-0.7610337672360342,20,6,4,-0.7128406405942953,True
46653,4,2017-05-30,21,-0.7610337672360342,21,6,4,-0.7610337672360342,True
46654,4,2017-05-30,22,-0.7610337672360342,22,6,4,-0.7610337672360342,True
46655,4,2017-05-30,23,-0.8574200205195122,23,6,4,-0.7610337672360342,True
46656,4,2017-05-31,0,-0.6164543873108174,0,3,1,-0.8574200205195122,False
46657,4,2017-05-31,1,-0.8574200205195122,1,3,1,-0.6164543873108174,False
46658,4,2017-05-31,2,-0.9056131471612512,2,3,1,-0.8574200205195122,False
46659,4,2017-05-31,3,-0.9056131471612512,3,3,1,-0.9056131471612512,False
46660,4,2017-05-31,4,-1.050192527086468,4,3,1,-0.9056131471612512,False
46661,4,2017-05-31,5,-0.8574200205195122,5,3,1,-1.050192527086468,False
46662,4,2017-05-31,6,-0.9538062738029901,6,3,1,-0.8574200205195122,False
46663,4,2017-05-31,7,-0.9056131471612512,7,3,1,-0.9538062738029901,False
46664,4,2017-05-31,8,-0.8092268938777732,8,3,1,-0.9056131471612512,False
46665,4,2017-05-31,9,-0.7610337672360342,9,3,1,-0.8092268938777732,False
46666,4,2017-05-31,10,-0.6646475139525563,10,3,1,-0.7610337672360342,False
46667,4,2017-05-31,11,-0.7128406405942953,11,3,1,-0.6646475139525563,False
46668,4,2017-05-31,12,-0.6646475139525563,12,3,1,-0.7128406405942953,False
46669,4,2017-05-31,13,-0.6164543873108174,13,3,1,-0.6646475139525563,False
46670,4,2017-05-31,14,-0.5200681340273394,14,3,1,-0.6164543873108174,False
46671,4,2017-05-31,15,-0.5682612606690783,15,3,1,-0.5200681340273394,False
46672,4,2017-05-31,16,-0.8574200205195122,16,3,1,-0.5682612606690783,False
46673,4,2017-05-31,17,-0.5200681340273394,17,3,1,-0.8574200205195122,False
46674,4,2017-05-31,18,-0.7610337672360342,18,3,1,-0.5200681340273394,False
46675,4,2017-05-31,19,-0.5200681340273394,19,3,1,-0.7610337672360342,False
46676,4,2017-05-31,20,-0.3754887541021225,20,3,1,-0.5200681340273394,False
46677,4,2017-05-31,21,-0.6646475139525563,21,3,1,-0.3754887541021225,False
46678,4,2017-05-31,22,-0.6646475139525563,22,3,1,-0.6646475139525563,False
46679,4,2017-05-31,23,-0.5682612606690783,23,3,1,-0.6646475139525563,False
46680,4,2017-06-01,0,-0.8092268938777732,0,6,2,-0.5682612606690783,True
46681,4,2017-06-01,1,-0.8092268938777732,1,6,2,-0.8092268938777732,True
46682,4,2017-06-01,2,-1.001999400444729,2,6,2,-0.8092268938777732,True
46683,4,2017-06-01,3,-0.7610337672360342,3,6,2,-1.001999400444729,True
46684,4,2017-06-01,4,-0.7610337672360342,4,6,2,-0.7610337672360342,True
46685,4,2017-06-01,5,-0.9538062738029901,5,6,2,-0.7610337672360342,True
46686,4,2017-06-01,6,-0.9538062738029901,6,6,2,-0.9538062738029901,True
46687,4,2017-06-01,7,-1.001999400444729,7,6,2,-0.9538062738029901,True
46688,4,2017-06-01,8,-0.8092268938777732,8,6,2,-1.001999400444729,True
46689,4,2017-06-01,9,-0.8574200205195122,9,6,2,-0.8092268938777732,True
46690,4,2017-06-01,10,-0.7128406405942953,10,6,2,-0.8574200205195122,True
46691,4,2017-06-01,11,-0.8574200205195122,11,6,2,-0.7128406405942953,True
46692,4,2017-06-01,12,-0.6164543873108174,12,6,2,-0.8574200205195122,True
46693,4,2017-06-01,13,-0.3754887541021225,13,6,2,-0.6164543873108174,True
46694,4,2017-06-01,14,-0.5200681340273394,14,6,2,-0.3754887541021225,True
46695,4,2017-06-01,15,-0.5200681340273394,15,6,2,-0.5200681340273394,True
46696,4,2017-06-01,16,-0.47187500738560045,16,6,2,-0.5200681340273394,True
46697,4,2017-06-01,17,-0.7610337672360342,17,6,2,-0.47187500738560045,True
46698,4,2017-06-01,18,-0.5200681340273394,18,6,2,-0.7610337672360342,True
46699,4,2017-06-01,19,-0.6646475139525563,19,6,2,-0.5200681340273394,True
46700,4,2017-06-01,20,-0.6164543873108174,20,6,2,-0.6646475139525563,True
46701,4,2017-06-01,21,-0.8574200205195122,21,6,2,-0.6164543873108174,True
46702,4,2017-06-01,22,-0.47187500738560045,22,6,2,-0.8574200205195122,True
46703,4,2017-06-01,23,-0.7610337672360342,23,6,2,-0.47187500738560045,True
46704,4,2017-06-02,0,-0.7128406405942953,0,6,3,-0.7610337672360342,True
46705,4,2017-06-02,1,-0.7128406405942953,1,6,3,-0.7128406405942953,True
46706,4,2017-06-02,2,-0.8092268938777732,2,6,3,-0.7128406405942953,True
46707,4,2017-06-02,3,-0.9538062738029901,3,6,3,-0.8092268938777732,True
46708,4,2017-06-02,4,-0.9538062738029901,4,6,3,-0.9538062738029901,True
46709,4,2017-06-02,5,-0.9538062738029901,5,6,3,-0.9538062738029901,True
46710,4,2017-06-02,6,-0.9056131471612512,6,6,3,-0.9538062738029901,True
46711,4,2017-06-02,7,-0.9538062738029901,7,6,3,-0.9056131471612512,True
46712,4,2017-06-02,8,-0.8574200205195122,8,6,3,-0.9538062738029901,True
46713,4,2017-06-02,9,-0.27910250081864457,9,6,3,-0.8574200205195122,True
46714,4,2017-06-02,10,-0.5682612606690783,10,6,3,-0.27910250081864457,True
46715,4,2017-06-02,11,-0.5200681340273394,11,6,3,-0.5682612606690783,True
46716,4,2017-06-02,12,-0.2309093741769056,12,6,3,-0.5200681340273394,True
46717,4,2017-06-02,13,-0.4236818807438615,13,6,3,-0.2309093741769056,True
46718,4,2017-06-02,14,-0.47187500738560045,14,6,3,-0.4236818807438615,True
46719,4,2017-06-02,15,-0.6164543873108174,15,6,3,-0.47187500738560045,True
46720,4,2017-06-02,16,-0.6646475139525563,16,6,3,-0.6164543873108174,True
46721,4,2017-06-02,17,-0.5200681340273394,17,6,3,-0.6646475139525563,True
46722,4,2017-06-02,18,-0.5200681340273394,18,6,3,-0.5200681340273394,True
46723,4,2017-06-02,19,-0.4236818807438615,19,6,3,-0.5200681340273394,True
46724,4,2017-06-02,20,-0.5682612606690783,20,6,3,-0.4236818807438615,True
46725,4,2017-06-02,21,-0.6646475139525563,21,6,3,-0.5682612606690783,True
46726,4,2017-06-02,22,-0.5200681340273394,22,6,3,-0.6646475139525563,True
46727,4,2017-06-02,23,-0.3754887541021225,23,6,3,-0.5200681340273394,True
46728,4,2017-06-03,0,-0.7610337672360342,0,2,4,-0.3754887541021225,False
46729,4,2017-06-03,1,-0.8092268938777732,1,2,4,-0.7610337672360342,False
46730,4,2017-06-03,2,-0.8092268938777732,2,2,4,-0.8092268938777732,False
46731,4,2017-06-03,3,-0.8092268938777732,3,2,4,-0.8092268938777732,False
46732,4,2017-06-03,4,-0.9538062738029901,4,2,4,-0.8092268938777732,False
46733,4,2017-06-03,5,-1.001999400444729,5,2,4,-0.9538062738029901,False
46734,4,2017-06-03,6,-0.9056131471612512,6,2,4,-1.001999400444729,False
46735,4,2017-06-03,7,-0.9056131471612512,7,2,4,-0.9056131471612512,False
46736,4,2017-06-03,8,-0.9056131471612512,8,2,4,-0.9056131471612512,False
46737,4,2017-06-03,9,-0.9056131471612512,9,2,4,-0.9056131471612512,False
46738,4,2017-06-03,10,-0.8092268938777732,10,2,4,-0.9056131471612512,False
46739,4,2017-06-03,11,-0.6164543873108174,11,2,4,-0.8092268938777732,False
46740,4,2017-06-03,12,-0.8092268938777732,12,2,4,-0.6164543873108174,False
46741,4,2017-06-03,13,-0.7128406405942953,13,2,4,-0.8092268938777732,False
46742,4,2017-06-03,14,-0.7128406405942953,14,2,4,-0.7128406405942953,False
46743,4,2017-06-03,15,-0.47187500738560045,15,2,4,-0.7128406405942953,False
46744,4,2017-06-03,16,-0.7128406405942953,16,2,4,-0.47187500738560045,False
46745,4,2017-06-03,17,-0.7128406405942953,17,2,4,-0.7128406405942953,False
46746,4,2017-06-03,18,-0.6646475139525563,18,2,4,-0.7128406405942953,False
46747,4,2017-06-03,19,-0.5682612606690783,19,2,4,-0.6646475139525563,False
46748,4,2017-06-03,20,-0.7128406405942953,20,2,4,-0.5682612606690783,False
46749,4,2017-06-03,21,-0.5682612606690783,21,2,4,-0.7128406405942953,False
46750,4,2017-06-03,22,-0.6646475139525563,22,2,4,-0.5682612606690783,False
46751,4,2017-06-03,23,-0.5682612606690783,23,2,4,-0.6646475139525563,False
46752,4,2017-06-04,0,-0.8574200205195122,0,4,5,-0.5682612606690783,False
46753,4,2017-06-04,1,-0.7610337672360342,1,4,5,-0.8574200205195122,False
46754,4,2017-06-04,2,-0.8092268938777732,2,4,5,-0.7610337672360342,False
46755,4,2017-06-04,3,-0.9538062738029901,3,4,5,-0.8092268938777732,False
46756,4,2017-06-04,4,-1.050192527086468,4,4,5,-0.9538062738029901,False
46757,4,2017-06-04,5,-0.9538062738029901,5,4,5,-1.050192527086468,False
46758,4,2017-06-04,6,-0.8092268938777732,6,4,5,-0.9538062738029901,False
46759,4,2017-06-04,7,-1.001999400444729,7,4,5,-0.8092268938777732,False
46760,4,2017-06-04,8,-0.9056131471612512,8,4,5,-1.001999400444729,False
46761,4,2017-06-04,9,-0.7128406405942953,9,4,5,-0.9056131471612512,False
46762,4,2017-06-04,10,-0.6164543873108174,10,4,5,-0.7128406405942953,False
46763,4,2017-06-04,11,-0.8092268938777732,11,4,5,-0.6164543873108174,False
46764,4,2017-06-04,12,-0.6164543873108174,12,4,5,-0.8092268938777732,False
46765,4,2017-06-04,13,-0.7128406405942953,13,4,5,-0.6164543873108174,False
46766,4,2017-06-04,14,-0.6646475139525563,14,4,5,-0.7128406405942953,False
46767,4,2017-06-04,15,-0.47187500738560045,15,4,5,-0.6646475139525563,False
46768,4,2017-06-04,16,-0.8574200205195122,16,4,5,-0.47187500738560045,False
46769,4,2017-06-04,17,-0.7610337672360342,17,4,5,-0.8574200205195122,False
46770,4,2017-06-04,18,-0.6164543873108174,18,4,5,-0.7610337672360342,False
46771,4,2017-06-04,19,-0.8092268938777732,19,4,5,-0.6164543873108174,False
46772,4,2017-06-04,20,-0.7128406405942953,20,4,5,-0.8092268938777732,False
46773,4,2017-06-04,21,-0.8092268938777732,21,4,5,-0.7128406405942953,False
46774,4,2017-06-04,22,-0.7128406405942953,22,4,5,-0.8092268938777732,False
46775,4,2017-06-04,23,-0.9538062738029901,23,4,5,-0.7128406405942953,False
46776,4,2017-06-05,0,-0.9056131471612512,0,0,6,-0.9538062738029901,False
46777,4,2017-06-05,1,-0.8574200205195122,1,0,6,-0.9056131471612512,False
46778,4,2017-06-05,2,-0.9538062738029901,2,0,6,-0.8574200205195122,False
46779,4,2017-06-05,3,-1.001999400444729,3,0,6,-0.9538062738029901,False
46780,4,2017-06-05,4,-0.8574200205195122,4,0,6,-1.001999400444729,False
46781,4,2017-06-05,5,-0.8574200205195122,5,0,6,-0.8574200205195122,False
46782,4,2017-06-05,6,-1.001999400444729,6,0,6,-0.8574200205195122,False
46783,4,2017-06-05,7,-1.001999400444729,7,0,6,-1.001999400444729,False
46784,4,2017-06-05,8,-0.9538062738029901,8,0,6,-1.001999400444729,False
46785,4,2017-06-05,9,-0.9538062738029901,9,0,6,-0.9538062738029901,False
46786,4,2017-06-05,10,-0.6646475139525563,10,0,6,-0.9538062738029901,False
46787,4,2017-06-05,11,-0.6164543873108174,11,0,6,-0.6646475139525563,False
46788,4,2017-06-05,12,-0.7610337672360342,12,0,6,-0.6164543873108174,False
46789,4,2017-06-05,13,-0.7610337672360342,13,0,6,-0.7610337672360342,False
46790,4,2017-06-05,14,-0.8574200205195122,14,0,6,-0.7610337672360342,False
